hour_of_day,day_of_week,hours_from_typical_login_time,is_thailand,is_new_country,country_change_count_30d,is_new_device,is_new_user_agent_family,log_minutes_since_last_login,login_count_24h,failed_logins_24h,passkey_count,passkey_age_days,new_passkey_recently_added,passkey_last_used_days,concurrent_session_count,active_subsystem_count,weekday_usage_score,scope_sensitivity_score,ever_changed_permission,permission_change_age,confirmed_incident_count,impossible_travel_score,label
16,2,3,1,0,0,0,0,-0.10541114672356944,3,0,1,264.19931996874755,0,12.838609554832393,0,1,0.639,0.425,0,365.0,0,0.042,0
1,1,0,1,0,0,0,0,4.39630650089853,2,0,2,230.2009275497292,0,12.324364364211727,2,0,0.696,0.0,1,16.4,0,0.042,0
12,3,0,1,0,0,0,0,4.623734476229182,3,0,1,398.7425931708517,0,6.695958456658415,2,1,0.634,0.983,1,303.4,0,0.037,0
6,0,1,1,0,0,0,0,5.535550676362741,2,0,1,71.02668298053999,0,10.566275720410665,3,0,0.272,0.0,1,126.4,0,0.044,0
15,4,0,1,0,0,0,0,6.711759431589879,6,0,2,114.16821503707428,0,12.197821017127152,0,1,0.048,0.0,1,336.2,0,0.041,0
13,2,0,1,0,0,0,0,4.0938479327576145,6,0,0,0,0,0,2,0,0.025,0.219,0,365.0,0,0.035,0
9,0,1,1,0,0,0,0,5.586687543481919,2,0,0,0,0,0,0,2,0.842,0.0,0,365.0,0,0.031,0
13,0,0,1,0,0,0,0,6.182391559580401,3,0,3,263.7317270086585,0,2.523696254688354,1,0,0.752,0.266,1,64.2,0,0.038,0
10,3,1,1,0,0,0,0,1.0140161004124328,2,0,1,286.7395278451289,0,10.0136989466403,0,0,0.244,0.127,0,365.0,0,0.0,0
16,4,0,1,0,0,0,0,2.436667420386729,1,0,1,63.1278215516709,0,4.6804652442617725,0,0,0.254,0.0,0,365.0,0,0.024,0
12,0,0,1,0,0,0,0,2.2504939988503025,2,0,1,96.83919307824279,0,0.18361668188996072,0,0,0.065,0.175,1,183.8,0,0.006,0
11,6,0,1,0,0,0,0,2.3578254617595125,2,0,0,0,0,0,1,1,0.874,0.431,0,365.0,0,0.016,0
11,4,0,1,0,0,1,0,5.365926396109063,3,0,1,252.22788981460442,0,7.416152223544309,1,1,0.871,0.477,1,27.1,0,0.015,0
11,0,2,1,0,0,0,0,6.633013841105405,2,0,0,0,0,0,0,0,0.483,0.452,0,365.0,0,0.032,0
3,0,4.042715190509041,0,1,2,1,1,2.117799521118343,1,0,0,0,0,0,1,2,0.908,0.383,1,75.6,0,0.8,1
19,4,0,1,0,0,0,0,1.1390233194007342,6,0,2,60.5315606709991,0,1.6087037709166947,2,2,0.432,0.0,1,232.9,0,0.05,0
19,2,0,1,0,1,0,0,-0.06138383801386116,1,0,1,22.316752982003354,0,2.901473401555502,1,0,0.754,0.741,1,53.5,0,0.01,0
13,1,0,1,0,0,0,0,1.5224273982385803,4,0,0,0,0,0,2,2,0.44,0.602,1,278.4,0,0.045,0
16,3,0,1,0,0,0,0,-0.9638270693396098,1,0,2,174.7601661090481,0,10.581378176624868,3,1,0.504,0.907,0,365.0,0,0.025,0
16,0,0,1,0,0,0,0,4.433163897126398,3,0,0,0,0,0,1,2,0.813,0.869,1,296.0,0,0.01,0
13,1,0,1,0,0,0,0,6.21313370266236,6,0,0,0,0,0,0,1,0.62,0.692,1,147.0,0,0.015,0
4,4,8.093197094661388,1,0,0,1,0,2.5467075829905164,2,2,0,0,0,0,1,1,0.895,0.0,0,365.0,0,0.027,1
15,5,2,1,0,0,0,0,0.5103246236849515,1,0,1,385.9160272835301,0,6.078021717058858,0,0,0.3,0.0,1,65.8,0,0.047,0
8,0,2,1,0,0,1,0,-0.25121478782006346,1,0,0,0,0,0,0,0,0.804,0.539,1,74.2,0,0.018,0
10,1,0,1,0,0,0,0,4.471917334556408,1,0,1,119.41075255606613,0,10.003080626531876,0,1,0.47,0.747,0,365.0,0,0.006,0
13,2,0,1,0,1,0,0,2.486696920683306,2,0,0,0,0,0,0,1,0.269,0.715,1,241.3,0,0.006,0
15,4,1,1,0,0,0,0,6.040997070829977,3,0,0,0,0,0,1,1,0.637,0.0,1,254.3,0,0.036,0
11,4,0,1,0,0,0,0,0.14463585762349318,2,0,0,0,0,0,1,1,0.424,0.66,1,23.0,0,0.046,0
18,1,0,1,0,0,1,0,0.0919292677438932,1,0,2,298.23379031250283,0,0.8642699352709897,0,0,0.175,0.749,0,365.0,0,0.028,0
3,3,3,1,0,0,0,0,1.6908513107168686,2,0,1,32.70258477213753,0,0.22271510141350515,0,0,0.783,0.0,0,365.0,0,0.024,0
19,6,0,1,0,0,0,0,6.670954874972242,4,0,0,0,0,0,1,2,0.168,0.711,1,49.1,0,0.03,0
17,3,0,1,0,0,0,0,0.0870486704867286,4,0,1,114.32370794217711,0,11.96335596193181,0,1,0.504,0.0,1,169.5,0,0.047,0
20,1,0,1,0,0,0,0,4.368936068945083,2,0,0,0,0,0,0,0,0.344,0.308,1,259.3,0,0.033,0
15,4,0,1,0,0,0,0,2.161431343622324,1,0,0,0,0,0,1,1,0.575,0.935,1,156.0,0,0.001,0
19,4,0,1,0,0,0,0,5.956414067530446,1,0,2,209.9682630822807,0,7.60767534595914,1,1,0.125,0.0,0,365.0,0,0.04,0
10,0,2,1,0,0,0,0,-0.2596659379454671,3,0,0,0,0,0,1,1,0.138,0.312,1,49.7,0,0.014,0
10,4,1,1,0,0,0,0,6.070041450802678,4,0,0,0,0,0,0,1,0.636,0.8,0,365.0,0,0.027,0
12,4,1,1,0,0,0,0,-0.9440772029775877,4,0,0,0,0,0,0,0,0.592,0.0,1,58.8,0,0.011,0
20,2,1,1,0,0,0,0,-0.5567214006794234,2,0,2,221.51636792912916,0,10.963002503597956,0,1,0.865,0.0,1,47.8,0,0.011,0
16,1,0,1,0,0,0,0,1.4469575371678953,2,0,0,0,0,0,0,1,0.35,0.0,0,365.0,0,0.05,0
9,4,2,1,0,0,0,0,4.504520833752228,3,0,0,0,0,0,2,1,0.704,0.606,1,266.6,0,0.005,0
16,1,0,1,0,0,0,0,5.966308775245217,4,0,0,0,0,0,0,1,0.099,0.0,1,126.6,0,0.029,0
11,1,0,1,0,0,0,0,2.2214639623922556,2,0,1,196.30734156441932,0,1.5985665278136718,1,1,0.127,0.0,0,365.0,0,0.01,0
19,1,1,1,0,0,0,0,5.202772091201389,5,0,1,157.17738337733314,0,11.222935982302225,0,0,0.491,0.0,1,7.1,0,0.002,0
16,3,0,1,0,0,0,0,0.744545847740933,2,0,0,0,0,0,1,0,0.846,0.0,1,160.0,0,0.045,0
10,3,0,1,0,0,0,0,2.477519361216591,1,0,0,0,0,0,0,0,0.311,0.0,1,191.7,0,0.02,0
18,1,1,1,0,0,0,0,0.8964008994719661,3,1,0,0,0,0,0,1,0.733,0.944,0,365.0,0,0.033,0
11,0,3,1,0,0,0,0,3.828857973068814,1,0,0,0,0,0,1,0,0.576,0.4,1,318.1,0,0.0,0
2,2,0,1,0,0,0,0,0.39300932083963414,1,0,0,0,0,0,0,0,0.414,0.148,1,227.4,0,0.027,0
2,6,0,1,0,0,0,0,2.3799354884336976,3,0,1,359.6427289083497,0,1.4063161759690068,1,0,0.693,0.52,1,153.7,0,0.025,0
6,0,0,1,0,0,0,0,4.306762263844642,1,0,0,0,0,0,2,1,0.227,0.296,1,120.3,0,0.044,0
9,1,3,1,0,0,0,0,2.7363302752419365,3,0,1,177.35817272935955,0,1.649077768820631,1,2,0.072,0.835,0,365.0,0,0.01,0
17,1,0,1,0,0,0,0,3.9126419449500993,5,0,0,0,0,0,1,2,0.678,0.618,1,230.1,0,0.015,0
23,1,0,1,0,0,1,1,-0.11493465335772513,3,0,1,18.711186919050085,0,11.264152436712884,1,2,0.089,0.868,0,365.0,0,0.026,0
21,0,2,1,0,0,0,0,6.795339372540327,4,2,0,0,0,0,2,1,0.34,0.0,1,77.8,0,0.042,0
14,1,0,1,0,0,0,0,-0.5795060414948363,5,0,2,160.840396846909,0,8.432579625394444,0,1,0.384,0.496,0,365.0,0,0.017,0
7,4,0,1,0,0,0,0,6.291814728240542,1,0,0,0,0,0,2,0,0.551,0.0,1,287.0,0,0.035,0
10,4,0,1,0,0,0,0,6.4861412572308605,1,0,0,0,0,0,0,1,0.733,0.526,1,352.6,0,0.039,0
20,3,0,1,0,0,1,0,1.1875076833421447,1,0,0,0,0,0,0,2,0.258,0.551,1,94.7,0,0.012,0
21,2,1,1,0,0,0,0,2.287570304598497,3,0,2,234.2572045304771,0,2.905293294376684,2,2,0.588,0.683,1,76.3,0,0.011,0
5,3,0,1,0,0,0,0,5.981202499745906,4,0,1,308.293040431068,0,11.531415004310222,1,1,0.76,0.618,1,308.0,0,0.008,0
11,3,0,1,0,0,1,0,0.11199354849334853,4,0,1,361.8773018655069,0,11.489376935744422,0,1,0.327,0.676,0,365.0,0,0.025,0
14,1,0,1,0,0,0,0,6.427117159908297,2,0,2,235.80524353903388,0,8.42209302684273,0,0,0.711,0.784,1,76.3,0,0.04,0
10,4,1,1,0,0,0,0,5.716307779838811,1,0,1,342.73134450520905,0,5.804634121085098,2,0,0.701,0.677,0,365.0,0,0.007,0
11,5,0,1,0,0,0,0,1.275711273700007,4,0,0,0,0,0,1,0,0.371,0.0,0,365.0,0,0.048,0
12,1,0,1,0,0,0,0,6.61780727455081,1,0,2,345.51826526344325,0,9.289798880560888,2,1,0.743,0.0,1,192.3,0,0.028,0
20,5,0,1,0,0,0,0,4.327752933788519,3,0,0,0,0,0,3,0,0.855,0.635,1,72.5,0,0.003,0
12,2,0,1,0,0,0,0,1.2857642273535923,6,0,0,0,0,0,1,0,0.175,0.124,1,296.0,0,0.0,0
14,3,0,1,0,0,0,0,-0.33878294225987826,4,0,0,0,0,0,1,1,0.293,0.733,1,341.7,0,0.005,0
15,1,0,1,0,0,0,0,-0.2288887591300517,4,0,0,0,0,0,0,1,0.873,0.0,0,365.0,0,0.008,0
8,4,0,1,0,1,0,0,6.588668345908081,3,0,2,378.4443282820448,0,11.198870204063754,0,1,0.687,0.945,1,297.1,0,0.048,0
16,1,3,1,0,0,0,0,4.790581552184225,6,0,0,0,0,0,1,2,0.123,0.0,1,266.6,0,0.009,0
6,0,0,1,0,0,0,0,-0.0618101129757207,2,0,0,0,0,0,1,1,0.382,0.94,0,365.0,0,0.005,0
5,0,0,1,0,0,0,0,1.1484367208734918,3,0,2,180.13278495453108,0,2.980950687160779,0,0,0.751,0.0,0,365.0,0,0.011,0
2,2,1,1,0,0,0,0,4.513401171854743,2,1,0,0,0,0,1,0,0.293,0.795,1,49.5,0,0.018,0
9,1,0,1,0,0,0,0,4.0222282853958715,2,1,0,0,0,0,1,1,0.728,0.241,1,329.8,0,0.011,0
19,0,0,1,0,0,0,0,-0.7488583413864287,4,0,2,199.51419499167096,0,11.370452664976623,0,2,0.205,0.0,1,76.4,0,0.041,0
17,3,1,1,0,0,0,0,2.3449342570133016,5,0,0,0,0,0,2,2,0.507,0.0,1,279.0,0,0.046,0
9,5,0,1,0,0,0,0,2.422909227444058,2,0,0,0,0,0,1,1,0.451,0.445,1,364.5,0,0.014,0
15,0,0,1,0,0,1,0,2.5834522605032193,3,0,1,292.2990754883428,0,6.8439167104055265,2,0,0.089,0.0,0,365.0,0,0.049,0
15,5,0,1,0,0,0,0,6.428333822791074,1,0,0,0,0,0,3,0,0.268,0.791,1,126.6,0,0.015,0
11,4,1,1,0,0,0,0,2.6752481688916276,2,0,0,0,0,0,0,0,0.073,0.671,1,31.1,0,0.042,0
6,3,0,1,0,0,0,0,-0.05379302173203726,2,0,0,0,0,0,3,1,0.381,0.507,0,365.0,0,0.012,0
21,1,1,1,0,0,0,0,5.87584759536554,5,0,1,188.28154943618406,0,8.8009754666616,1,1,0.523,0.0,1,21.6,0,0.046,0
19,3,2,1,0,1,0,0,5.450729958957081,1,0,0,0,0,0,0,0,0.102,0.714,1,335.9,0,0.038,0
16,2,1,1,0,0,0,0,-0.028008647826521127,3,0,0,0,0,0,2,0,0.072,0.511,0,365.0,0,0.037,0
20,2,1,1,0,0,0,0,4.628046839047529,3,0,1,198.55649549750694,0,1.5157152435678036,2,1,0.097,0.0,1,62.0,0,0.007,0
8,3,0,1,0,0,0,0,3.3373373940345337,4,0,0,0,0,0,0,1,0.644,0.998,1,125.8,0,0.03,0
10,3,0,1,0,0,0,0,4.335380452506148,4,0,1,237.67580172329187,0,2.996916671313851,0,2,0.252,0.0,1,178.1,0,0.023,0
9,2,0,1,0,0,0,0,5.528189279901685,4,0,0,0,0,0,0,0,0.766,0.0,1,133.1,0,0.047,0
12,3,0,1,0,0,0,0,4.281888711034761,3,0,1,170.3129925593893,0,8.234710554869078,0,1,0.163,0.377,1,18.5,0,0.017,0
23,4,1,1,0,0,0,0,6.396474296199724,6,0,1,168.48829103600406,0,10.600817670327132,0,2,0.604,0.0,1,96.8,0,0.022,0
9,0,0,1,0,0,0,0,6.283399426324695,2,0,1,131.92078000974317,0,8.395009113573318,2,1,0.241,0.0,0,365.0,0,0.013,0
8,2,1,1,0,0,0,0,6.40509849728014,1,0,1,251.24839661074023,0,8.524978435272041,1,1,0.843,0.0,1,352.9,0,0.004,0
9,1,1,1,0,0,0,0,1.7074402790132526,1,0,0,0,0,0,0,2,0.207,0.486,0,365.0,0,0.048,0
16,3,3,1,0,0,0,0,1.4027787707434394,4,0,0,0,0,0,3,0,0.374,0.0,1,352.7,0,0.006,0
1,1,2,1,0,0,0,0,2.275246819099637,4,0,1,335.84622896877266,0,7.407352346886151,2,0,0.771,0.794,0,365.0,0,0.017,0
12,0,0,1,0,0,0,0,5.343735299137305,3,0,1,64.8868588507298,0,3.489941559585941,1,0,0.571,0.759,0,365.0,0,0.016,0
18,0,2,1,0,0,0,0,1.4650030491812709,2,0,0,0,0,0,0,1,0.187,0.153,1,289.4,0,0.002,0
14,0,2,1,0,0,0,0,0.9414279207781675,3,0,0,0,0,0,1,1,0.689,0.0,1,55.4,0,0.029,0
10,2,0,1,0,0,0,0,3.492189174632994,5,0,1,287.6472365220816,0,2.3817101451931073,0,0,0.012,0.476,0,365.0,0,0.049,0
10,2,0,1,0,0,0,0,2.807406268532433,6,0,0,0,0,0,1,0,0.681,0.573,1,162.1,0,0.03,0
20,3,1,1,0,0,0,0,2.977807080836162,3,1,0,0,0,0,0,2,0.472,0.409,1,137.1,0,0.02,0
16,4,1,1,0,0,0,0,3.9339532412971954,3,0,1,381.8537716622432,0,5.4539465299384595,1,0,0.129,0.129,1,303.5,0,0.001,0
15,6,0,1,0,0,1,0,3.2253392966265535,3,0,0,0,0,0,1,1,0.792,0.0,1,331.6,0,0.023,0
11,3,0,1,0,0,0,0,3.3606593785033985,2,0,0,0,0,0,2,1,0.805,0.167,1,243.7,0,0.041,0
18,3,0,1,0,0,0,0,6.704634600132018,4,0,1,94.65308055039354,0,10.508507756620851,1,1,0.024,0.473,1,297.3,0,0.025,0
7,3,0,1,0,0,0,0,1.4072658884717804,1,0,0,0,0,0,1,0,0.344,0.0,1,33.7,0,0.012,0
8,5,0,1,0,0,0,0,1.7504393778320226,2,0,1,393.21989897012685,0,3.848271584376502,2,1,0.206,0.617,0,365.0,0,0.033,0
21,1,0,1,0,0,0,0,2.6387532278410175,2,0,0,0,0,0,2,1,0.304,0.827,0,365.0,0,0.02,0
14,4,2,1,0,0,1,0,5.594460349702755,1,0,1,115.19203255291158,0,5.980294963315002,2,0,0.667,0.0,0,365.0,0,0.023,0
17,6,3.515330401104511,1,0,0,0,0,0.5504186920004339,20,15,0,0,0,0,1,3,0.695,0.0,0,365.0,0,0.154,1
11,0,3,1,0,0,0,0,0.41285821327690275,3,2,1,288.5035714803276,0,4.200478550148281,1,1,0.359,0.154,0,365.0,0,0.031,0
19,2,0,1,0,0,0,0,-0.02597972199816656,2,0,1,33.40822684755635,0,8.293791771380725,2,1,0.77,0.581,0,365.0,0,0.021,0
12,5,0,1,0,0,0,0,-0.5096049547452512,6,0,0,0,0,0,1,1,0.244,0.504,0,365.0,0,0.03,0
6,2,2,1,0,0,0,0,-0.7063904013578908,3,0,0,0,0,0,1,0,0.134,0.534,0,365.0,1,0.046,0
5,3,1,1,0,0,0,0,1.345774718827303,2,0,2,3.2275335985368487,0,6.323931364361189,1,0,0.181,0.251,1,132.5,0,0.005,0
15,0,2,1,0,0,0,0,4.299422176766165,3,0,0,0,0,0,2,1,0.811,0.2,1,94.9,0,0.022,0
1,3,2,1,0,0,0,0,-0.4700472467075256,4,0,0,0,0,0,1,2,0.725,0.18,1,26.6,0,0.046,0
14,0,0,1,0,0,0,0,-0.7704868374587548,1,0,0,0,0,0,1,0,0.702,0.131,0,365.0,0,0.045,0
14,1,1,1,0,0,0,0,5.45671023135316,3,0,0,0,0,0,1,1,0.172,0.0,1,45.1,0,0.036,0
14,6,0,1,0,1,0,0,3.4190036614676407,3,0,0,0,0,0,1,0,0.108,0.881,0,365.0,0,0.009,0
17,3,1,1,0,0,0,0,1.9267554737239223,3,0,0,0,0,0,0,0,0.741,0.0,1,277.0,0,0.042,0
8,3,0,1,0,0,0,0,-0.7680717429984334,2,0,0,0,0,0,0,0,0.015,0.105,1,144.9,0,0.005,0
18,0,3,1,0,0,0,0,3.4838331430513527,3,0,0,0,0,0,2,1,0.853,0.514,1,215.6,0,0.045,0
8,3,0,1,0,0,1,1,6.383218059209498,3,0,0,0,0,0,0,0,0.676,0.698,1,115.6,0,0.027,0
23,4,0,1,0,0,0,0,4.264581270691,4,0,2,49.341922288797825,0,5.3689747736531,0,1,0.286,0.149,1,74.4,0,0.04,0
18,1,3,1,0,0,0,0,1.6542779961468819,4,0,0,0,0,0,0,1,0.188,0.622,1,281.6,0,0.042,0
6,6,3,1,0,0,0,0,5.448898174097665,4,0,0,0,0,0,0,2,0.645,0.0,1,143.0,0,0.037,0
12,5,1,1,0,0,0,0,0.27214071332819234,3,0,0,0,0,0,1,0,0.495,0.148,1,299.2,0,0.044,0
16,0,1,1,0,0,0,0,5.827466628624773,5,0,1,187.8622331756743,0,4.662169372929577,1,1,0.23,0.121,1,154.1,0,0.024,0
18,3,1,1,0,0,0,0,1.8408794396321095,2,0,1,385.1596422889823,0,12.668028693525379,1,0,0.266,0.588,1,178.9,0,0.044,0
13,1,0,1,0,0,0,0,3.6714339742288207,3,0,0,0,0,0,1,0,0.031,0.367,0,365.0,0,0.033,0
15,3,0,1,0,0,0,0,-0.27706212567782806,3,0,1,3.909158896314004,0,2.3567610065798887,1,2,0.206,0.955,1,48.2,0,0.028,0
0,2,7.497364299173386,1,0,1,1,0,4.574528222250203,1,1,0,0,0,0,3,1,0.417,0.104,1,339.8,0,0.124,1
9,2,0,1,0,1,0,0,1.304829171094374,5,0,0,0,0,0,0,1,0.727,0.274,0,365.0,0,0.016,0
19,4,2,1,0,0,0,0,4.967593570608036,2,0,0,0,0,0,2,2,0.396,0.269,0,365.0,0,0.024,0
19,5,2,1,0,0,0,0,5.114229605952209,5,0,0,0,0,0,2,0,0.72,0.0,1,9.5,0,0.014,0
11,3,0,1,0,0,0,0,5.061730249290091,1,0,0,0,0,0,1,0,0.266,0.726,1,356.5,0,0.013,0
6,1,0,1,0,0,0,0,6.313396846331361,2,0,0,0,0,0,3,1,0.48,0.721,1,338.0,0,0.032,0
17,5,1.4639993227129673,1,0,0,0,0,-0.9912630238995259,100,3,0,0,0,0,3,1,0.408,0.0,0,365.0,0,0.138,1
1,3,0,1,0,0,1,1,2.446433216470834,6,0,2,351.85712366805205,1,12.981179140253747,1,1,0.528,0.385,0,365.0,0,0.036,0
12,2,0,1,0,0,0,0,1.5277575662297727,1,0,0,0,0,0,0,0,0.595,0.756,1,295.5,0,0.005,0
8,1,2,1,0,0,0,0,2.105193802847773,1,0,0,0,0,0,0,2,0.052,0.0,1,222.1,0,0.009,0
13,2,0,1,0,0,0,0,-0.11928870384982027,2,0,0,0,0,0,2,2,0.222,0.0,1,19.8,0,0.035,0
17,2,0,1,0,0,0,0,1.952881295952908,1,0,0,0,0,0,1,0,0.55,0.0,1,299.1,0,0.011,0
0,1,0,1,0,0,0,0,0.5554856946355349,1,0,2,191.13114193820942,0,13.80297539136788,0,2,0.392,0.199,0,365.0,0,0.007,0
12,4,0,1,0,0,0,0,0.5034855271408913,2,0,2,347.00839924954005,0,7.213775836533796,0,0,0.456,0.0,0,365.0,0,0.001,0
15,1,0,1,0,0,0,0,1.1532374592738357,3,0,1,11.98162218627926,1,13.498821523494133,3,1,0.075,0.996,0,365.0,0,0.048,0
15,4,2,1,0,0,0,0,3.409528502199385,3,0,1,95.55215807630314,0,1.2235529539567178,0,1,0.778,0.142,0,365.0,0,0.047,0
9,1,0,1,0,0,0,0,6.0047604783051725,5,1,1,152.20110957882378,0,0.1687778699937741,0,0,0.138,0.406,1,100.1,0,0.009,0
18,1,0,1,0,0,0,0,3.976238544528192,6,0,0,0,0,0,1,0,0.858,0.359,1,336.7,0,0.033,0
8,1,2,1,0,0,0,0,-0.7239750595148591,4,0,0,0,0,0,0,0,0.416,0.189,1,53.7,0,0.03,0
10,0,3,1,0,0,0,0,2.384124908709656,2,0,0,0,0,0,2,1,0.294,0.0,1,341.6,0,0.009,0
8,3,0,1,0,0,0,0,4.603136315943404,2,0,0,0,0,0,1,0,0.251,0.0,0,365.0,0,0.02,0
14,4,0,1,0,0,0,0,5.124912645639828,3,0,1,352.13860876447256,0,11.454419372125754,2,0,0.859,0.0,1,310.8,0,0.01,0
21,1,0,1,0,0,0,0,1.9649138651782536,1,0,1,246.86239161640097,0,1.9554887435677766,1,1,0.654,0.856,0,365.0,0,0.01,0
2,0,0,1,0,0,0,0,6.757105431522109,2,0,0,0,0,0,2,2,0.168,0.877,0,365.0,0,0.016,0
9,2,0,1,0,0,0,0,1.4595208060882152,1,0,1,75.44041912571757,0,7.379931945636863,1,1,0.092,0.248,0,365.0,0,0.0,0
14,3,1,1,0,0,0,0,0.793836606906674,5,0,1,169.4024449020196,0,7.485685936292942,2,1,0.489,0.0,1,154.3,0,0.006,0
7,2,0,1,0,0,1,1,0.0394582671194712,2,0,1,241.8800700266768,0,8.224887347531464,1,1,0.248,0.0,1,29.9,0,0.04,0
16,4,0,1,0,0,0,0,-0.13575603769501488,3,0,0,0,0,0,0,0,0.112,0.311,1,305.1,0,0.044,0
9,2,0,1,0,1,0,0,1.1260896800662827,1,0,1,349.578684997121,0,5.248680384530264,1,1,0.624,0.393,1,9.3,0,0.028,0
14,1,0,1,0,0,0,0,5.9696134160358545,4,0,2,315.45694099703024,0,3.828357283077149,3,1,0.576,0.0,1,78.1,0,0.037,0
20,6,1,1,0,0,0,0,0.5325388137547886,3,0,0,0,0,0,0,1,0.69,0.45,1,280.5,0,0.018,0
14,3,0,1,0,0,0,0,3.3511310056616104,4,0,0,0,0,0,1,0,0.389,0.249,0,365.0,0,0.043,0
12,0,0,1,0,0,0,0,6.497381377081539,4,0,0,0,0,0,1,1,0.407,0.118,0,365.0,0,0.035,0
12,0,0,1,0,0,0,0,6.313019024576473,1,0,0,0,0,0,0,1,0.041,0.524,0,365.0,0,0.03,0
8,2,0,1,0,0,0,0,0.4863282695276645,3,0,1,201.1897931652585,0,7.646327645100152,0,2,0.511,0.202,1,254.2,0,0.037,0
13,1,3,1,0,0,0,0,0.3859341770254483,1,0,2,304.14760203774915,1,7.662305097543105,0,2,0.399,0.588,0,365.0,0,0.032,0
5,5,0,1,0,0,0,0,-0.1148784168890975,3,0,2,180.69609888153272,0,1.1061552329066056,0,2,0.71,0.0,1,9.8,0,0.023,0
8,3,0,1,0,0,0,0,1.0002723738513364,4,0,1,30.451775565691246,0,4.304682701477619,3,0,0.036,0.0,0,365.0,0,0.007,0
11,3,3,1,0,1,0,0,5.258673638525825,1,0,1,287.84543108879313,0,12.72088217966146,0,0,0.365,0.0,0,365.0,0,0.023,0
4,5,4.208377668195958,0,1,5,1,1,1.4188197981698276,2,0,0,0,0,0,3,0,0.921,0.103,1,212.1,0,0.972,1
17,2,0,1,0,0,0,0,6.842206146574694,5,0,0,0,0,0,0,1,0.264,0.0,0,365.0,0,0.038,0
11,3,0,1,0,0,0,0,0.015644661059714515,3,0,0,0,0,0,1,2,0.51,0.0,0,365.0,0,0.018,0
14,2,0,1,0,0,0,0,-0.9382696147141685,5,0,2,274.38870787172016,0,6.82399526673086,1,0,0.416,0.0,1,70.7,0,0.005,0
15,0,0,1,0,0,0,0,6.685218371350269,1,0,0,0,0,0,2,0,0.014,0.0,1,351.2,0,0.009,0
14,4,0,1,0,0,0,0,3.825042184220832,1,1,2,4.549892403241328,0,8.012073852879412,1,1,0.78,0.525,1,44.5,0,0.049,0
13,0,0,1,0,0,0,0,-0.2508433549733571,4,0,2,179.01219410067813,0,9.526310647114954,0,2,0.518,0.624,1,267.6,0,0.02,0
9,4,0,1,0,0,0,0,0.9097506259818262,4,0,1,177.4980507276797,0,3.1584391046083455,0,2,0.453,0.799,0,365.0,0,0.0,0
20,6,0,1,0,0,0,0,1.451346255939054,1,0,3,362.78414705251004,0,4.605827456203725,2,1,0.897,0.17,0,365.0,0,0.012,0
14,1,1,1,0,0,0,0,0.491094865983869,1,0,0,0,0,0,2,1,0.293,0.0,1,347.8,0,0.036,0
0,4,0,1,0,0,0,0,5.907531169217959,2,0,0,0,0,0,1,1,0.439,0.63,0,365.0,0,0.024,0
16,3,1,1,0,0,0,0,4.120919923614168,2,0,2,240.15819195731902,0,13.79520344128164,2,0,0.644,0.0,0,365.0,0,0.031,0
19,3,1,1,0,0,0,0,5.548705229885935,5,0,0,0,0,0,0,0,0.559,0.0,0,365.0,0,0.035,0
13,2,0,1,0,0,0,0,4.9640346116627425,4,0,1,113.67418512256265,0,4.094691252403777,0,2,0.61,0.144,1,255.1,0,0.005,0
14,1,0,1,0,0,0,0,5.362801885435037,2,0,0,0,0,0,2,1,0.409,0.321,1,42.9,0,0.027,0
13,4,1,1,0,0,0,0,3.5778926353450835,3,0,0,0,0,0,1,0,0.835,0.228,0,365.0,0,0.048,0
15,1,0,1,0,0,0,0,0.07659451798282735,2,0,2,210.90082231032798,0,12.408742194664,0,1,0.812,0.0,1,229.5,0,0.011,0
4,5,0,1,0,0,0,0,1.2590664842929042,1,0,0,0,0,0,0,0,0.683,0.627,1,268.9,0,0.012,0
19,3,2,1,0,0,0,0,4.019610336494992,1,0,0,0,0,0,0,0,0.575,0.55,0,365.0,0,0.003,0
21,3,0,1,0,0,0,0,0.1883189336012414,2,0,1,153.57144843616982,0,0.05606437068557524,1,0,0.831,0.0,1,131.8,0,0.01,0
18,0,0,1,0,0,0,0,2.181081999656402,2,0,0,0,0,0,1,2,0.201,0.0,1,100.7,0,0.031,0
8,6,0,1,0,0,0,0,6.662167327168957,1,2,1,272.22016690181283,0,12.51569421869769,1,1,0.733,0.836,1,258.2,0,0.001,0
17,4,0,1,0,0,0,0,6.564454044336714,4,1,1,177.44653522776028,0,2.7919132811669902,1,0,0.067,0.855,0,365.0,0,0.001,0
10,4,2,1,0,0,0,0,6.780990410869867,1,0,0,0,0,0,2,0,0.89,0.787,1,44.5,0,0.042,0
17,0,0,1,0,0,0,0,4.47241527413299,5,0,0,0,0,0,2,0,0.261,0.0,1,261.4,0,0.031,0
11,1,0,1,0,0,0,0,3.634261076681333,3,0,0,0,0,0,1,1,0.382,0.546,1,301.8,0,0.015,0
8,3,0,1,0,0,1,1,4.467682779150086,5,0,0,0,0,0,1,1,0.355,0.0,1,209.2,0,0.05,0
9,5,0,1,0,0,0,0,2.228476164993215,3,0,0,0,0,0,2,1,0.23,0.863,1,116.3,0,0.037,0
15,0,0,1,0,0,0,0,1.183530410140225,2,0,1,241.8074083081254,0,12.243175983201608,0,0,0.698,0.587,1,256.7,0,0.001,0
